filename,url
entrada_tema_07+5.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/35057e8f-e1e1-4dbb-b72f-6e5bcac0d5e7/entrada_tema_07+5.jpg
tiktaalik_belgium.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/3519d9c2-fe0c-4b21-a279-983a7e1c5446/tiktaalik_belgium.jpg
ricardo.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/39c0c1f0-24c6-46f8-b643-9e9715e34051/ricardo.jpg
hora05.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/3a4ac992-7d17-4efa-b5be-b3d6c0a69e0f/hora05.jpg
entrada_tema_03_2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/3c596cb3-ad66-44cd-b0bd-dc558ac58649/entrada_tema_03_2.jpg
hora13.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/4adbfd9d-a15a-442e-b76c-5f92c9cb31e5/hora13.jpg
hora03.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/4bbab70b-948c-45f1-b9f0-89336f274f3f/hora03.jpg
hora23.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/4eb591d7-bc76-42d8-bc1c-da546fcf24ce/hora23.jpg
lucy_blackbg.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/506e7cc7-2609-48bb-b96c-1984759e3e0a/lucy_blackbg.jpg
hora01.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/52fa3d77-a90a-49e2-9e19-a50270448412/hora01.jpg
flujo_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/54864bbe-aa56-40fa-b785-ec534d9cfd8f/flujo_esp+2.jpg
hora02.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/5a47e724-c150-4f74-8034-59777aaab6cc/hora02.jpg
entrada_tema_10+a.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/5ae2738c-d0e8-4af8-817b-61b4c12708ec/entrada_tema_10+a.jpg
entrada_preguntas.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/5bb0d22f-0802-4e14-9024-3c21a9097db6/entrada_preguntas.jpg
hora09.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/5c72ed78-b449-4deb-ab2a-9c3d462ccf44/hora09.jpg
Ima_7070_3_anomalocaris_bw2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/62eb6587-a2a0-4b20-9f93-5d98245b1699/Ima_7070_3_anomalocaris_bw2.jpg
entrada_tema_04_2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/63420784-97d4-4656-9817-f44e921357e6/entrada_tema_04_2.jpg
Ima_7070_2_Opabinia_BW.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/63ceecac-6084-4620-88b2-03eb7b2c45cc/Ima_7070_2_Opabinia_BW.jpg
Ima_7070_1_burgess_shale.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/6be67de4-3c1b-49ce-a1fa-84cc9c631327/Ima_7070_1_burgess_shale.jpg
FY7A7700.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/6d081c87-b08f-4a95-90f4-d1c1802a9a66/FY7A7700.jpg
hora07.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/71c8e94a-7e74-4577-95bd-1931c3de6d3f/hora07.jpg
hora16.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/72d138cc-58d7-4e5f-a96b-9bdbede63487/hora16.jpg
Plesiadapis.png,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/73dcf614-c286-44f6-b5d8-5c8e03dab94b/Plesiadapis.png
geograficas+esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/753a2602-71e8-44e1-b68f-9e1f5dff0a8e/geograficas+esp+2.jpg
entrada_tema_13_b.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/784f3b86-9eac-40e1-ab35-85a01a1fe30f/entrada_tema_13_b.jpg
selec_sex_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/7a0586e7-ab93-45b5-8f68-bcb249f69029/selec_sex_esp+2.jpg
Ima_7060_1_ediacara_fauna.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/7c377263-930a-422f-b91e-bae7548c91fc/Ima_7060_1_ediacara_fauna.jpg
hora19.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/7c9c670d-80a0-4270-b2ce-8a7e7c192125/hora19.jpg
archaeopteryx_fosi.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/7d6539cb-2eb7-47b1-848f-40eb6924f736/archaeopteryx_fosi.jpg
Eoraptor_lunensis.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/81ff9333-8b22-49ae-8ef3-7f13f9cad861/Eoraptor_lunensis.jpg
espec_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/83686e02-49bd-48e5-b5bf-435619539c8a/espec_esp+2.jpg
hoy+esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/84f06e8a-c8de-42fa-84ac-2052f3664ea7/hoy+esp+2.jpg
primates2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/863ee811-09b4-4511-a489-469f36932840/primates2.jpg
entrada_tema_05_4.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/86fe2e9e-42b6-4a12-ae77-8780bd37b41e/entrada_tema_05_4.jpg
fosiles+esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/8b7d7ffb-fb73-4b47-9875-4fc09f62ff56/fosiles+esp+2.jpg
entrada_tema_12_01.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/8bff2efd-a4e7-4f0d-881c-ecac4bf8e6d2/entrada_tema_12_01.jpg
hora14.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/8d1b38f0-dd86-46f9-ac50-a4559bd98188/hora14.jpg
Herrerasaurus_DB.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/8f73a78a-9040-4264-b1e3-b3f0a4362b73/Herrerasaurus_DB.jpg
P_014_015_arbol_evol.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/92419bd5-1576-4e50-8175-3a8f37cf431e/P_014_015_arbol_evol.jpg
tiempo_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/92a07a46-8eea-4210-8fd2-3e95d9ec2f93/tiempo_esp+2.jpg
hora12.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/96c2a6fa-c209-4a3d-af7b-c1db12f492d5/hora12.jpg
oldowan.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/98b5c733-6f07-47ac-9b86-845cbbe491e9/oldowan.jpg
radiac_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/98c89eb5-c5dd-4d0d-895e-830687a3703f/radiac_esp+2.jpg
hora10.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/999787d1-49e6-47a0-ade6-428bf01a8a3d/hora10.jpg
entrada_tema_05_5.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/9bb07f00-92ac-4be0-ac38-6b67bf4b775c/entrada_tema_05_5.jpg
hered_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/9e38a8e7-b1cb-4345-88dc-e43bb3d5963c/hered_esp+2.jpg
hora06.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/a7fab98a-d294-4438-9249-8ae0382c5372/hora06.jpg
olduvai_gorge.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/aa7dd61f-44ed-4e39-bc93-9a61b19c01a3/olduvai_gorge.jpg
220mya.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/ad8ef10c-ca36-4f66-b342-a88d768e138d/220mya.jpg
Ima_7040_1_Grypania_spiralis.JPG,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/b120d790-6ea8-4b75-9369-3bf91da08c9c/Ima_7040_1_Grypania_spiralis.JPG
entrada_tema_02_2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/b1c2e557-f71b-4a72-a19f-3aba721c43ac/entrada_tema_02_2.jpg
entrada_tema_09_4.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/b63e7697-3e3e-43e2-b2a1-a6bdd7bf588d/entrada_tema_09_4.jpg
Sucede.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/bc949b6a-935f-4886-8bfe-cab55a3ef0a7/Sucede.jpg
hora11.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/be064473-4115-4e55-a62a-ff031e05b396/hora11.jpg
hadrocodium_wui.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/beca012f-fcc0-4a13-96d6-6c162cc67c6e/hadrocodium_wui.jpg
hora21.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/bf85fa04-4260-49e7-9128-f4b49a4d9c7b/hora21.jpg
Pneumodesmus_newmani.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/c2173262-ea9a-4a6f-b1db-c62040e1bbb7/Pneumodesmus_newmani.jpg
book.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/c3698707-80c6-4268-aaa1-a75592a24a66/book.jpg
orangutan4.JPG,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/cb9b200d-851c-4d6f-a151-9453c9a9af8d/orangutan4.JPG
microfossils1.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/cea3cb7a-e804-48e4-b766-6110020ad1c7/microfossils1.jpg
Ima_7050_1_fossil_animal_embryos.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/cf744c30-ce1a-4e74-9e7d-09834f364a8f/Ima_7050_1_fossil_animal_embryos.jpg
deriva_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/d3589454-6ecf-4605-804d-1079f8d9079e/deriva_esp+2.jpg
Pneumodesmus_newmani2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/d361cf87-7f8c-4993-baf5-aa8df58efe4d/Pneumodesmus_newmani2.jpg
mut_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/d4f3e93f-d9ab-4647-b272-b34dd599984e/mut_esp+2.jpg
Ima_7060_3_ediacara2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/d7f8fdff-570c-44a2-aff8-21b0e028f73b/Ima_7060_3_ediacara2.jpg
Sahelanthropus_tchadensis2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/d8240967-07c7-48f9-9d0f-eb83b310aa92/Sahelanthropus_tchadensis2.jpg
entrada_tema_03_3.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/d9cc8641-2c94-42eb-b493-00f256aa7887/entrada_tema_03_3.jpg
Screenshot+2023-05-15+160658.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/ddde96d6-994f-466f-b3fa-fc9135335d54/Screenshot+2023-05-15+160658.jpg
eusthenopteron.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/dfb731a7-ec8b-476e-828a-76250bce5761/eusthenopteron.jpg
entrada_tema_08_2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/e2f6a0b0-4037-4185-b4e6-ac415d05a769/entrada_tema_08_2.jpg
berekhat.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/e6e9c8df-ac75-4c30-9adb-dafd9a5112cd/berekhat.jpg
65mya.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/ebeace95-97a0-4377-a494-613a97595e0f/65mya.jpg
Ima_7060_4_pangea.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/ee4d08a6-7d9c-44d7-89a5-681bef768337/Ima_7060_4_pangea.jpg
hora08.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/f1924b08-4c23-4381-908c-5377783a4cea/hora08.jpg
hora18.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/f27898bf-9b10-4885-b6d6-2b231914f3fd/hora18.jpg
Ima_7020_2_cyanobacteria_fossil.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/f4c2cee8-a10a-41e5-8114-56848f3d0b5b/Ima_7020_2_cyanobacteria_fossil.jpg
anatomicas+esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/f76e77b0-b524-4c82-811c-2fd8170bbf73/anatomicas+esp+2.jpg
archaeopteryx.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/fa4e263b-d468-4525-931d-c63ec7d48df6/archaeopteryx.jpg
hora20.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/fa947173-ef47-4006-9c31-36c48cdca47d/hora20.jpg
entrada_tema_13_a.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/fac35527-6f10-4348-9d8b-4cc7e310475c/entrada_tema_13_a.jpg
var_esp+2.jpg,https://images.squarespace-cdn.com/content/v1/646296151dd4540600b395ab/fd5b8494-4564-428b-b906-08f6bada15cf/var_esp+2.jpg
